nm0002071	Will Ferrell	1967	\N
nm0741034	Bert Rosario	\N	\N
nm0188795	Patrick Cronin	\N	\N
nm0381043	Louis Herthum	1956	\N
nm0219430	Charles Dennis	1946	\N
nm1036205	Marc Weiner	1955	\N
nm0514648	Rich Little	1938	\N
nm0520901	Dan Martin	1951	\N
nm0000732	Danny Aiello	1933	\N
nm0633387	Al No'mani	\N	\N
nm0666871	Jarrad Paul	1976	\N
nm0579742	Sam Menning	1925	2010
nm0441747	Jonathan Katz	1946	\N
nm1728099	Eric Wareheim	1976	\N
nm0005221	Christopher Meloni	1961	\N
nm1483369	Chris O'Dowd	1979	\N
nm0001290	Richard E. Grant	1957	\N
nm2270626	Angel Bonanni	\N	\N
nm1985974	Michael Chernus	1977	\N
nm0005204	Paul McCrane	1961	\N
nm0000902	Jim Belushi	1954	\N
nm0005239	Kel Mitchell	1978	\N
nm1231978	Garrett Courtney	1986	\N
nm5416080	Jonathan Rundman	\N	\N
nm0005098	Chris Klein	1979	\N
nm0605514	D. David Morin	1955	\N
nm0143378	Bernie Casey	1939	2017
nm4568747	Bryan Head	\N	\N
nm3619157	Brennan Murray	1988	\N
nm2264199	Robbie Kay	1995	\N
nm0083709	David Birney	1939	\N
nm0192980	Michael Currie	1928	2009
nm3380171	Nico Tortorella	\N	\N
nm4881741	Hays Wellford	2003	\N
nm4024978	Owen Burke	\N	\N
nm0514344	John Litel	1892	1972
nm0118000	Edgar Buchanan	1903	1979
nm0789185	Albert Sharpe	1885	1970
nm0593612	Millard Mitchell	1903	1953
nm0362567	Cedric Hardwicke	1893	1964
nm0000549	Roger Moore	1927	2017
nm0000734	Eddie Albert	1906	2005
nm0737924	Gustavo Rojo	1923	2017
nm0000822	Jim Backus	1913	1989
nm0137046	Timothy Carey	1929	1994
nm0875861	Forrest Tucker	1919	1986
nm0571853	Bill McKinney	1931	2011
nm0002037	Cliff De Young	1945	\N
nm0000633	Tom Selleck	1945	\N
nm0001852	Treat Williams	1951	\N
nm0001740	O.J. Simpson	1947	\N
nm0915557	Fredd Wayne	1924	\N
nm0831791	Christopher Stone	1942	1995
nm0065798	Henry Beckman	1921	2008
nm0000053	Robert Mitchum	1917	1997
nm0852848	Mark L. Taylor	1950	\N
nm0001673	Jason Robards	1922	2000
nm0001770	Fisher Stevens	1963	\N
nm0856012	John Terry	1950	\N
nm1071454	John Rowe Jr.	\N	\N
nm0129248	Thomas Calabro	1959	\N
nm0483921	William Lampley	\N	\N
nm2844368	Nicolas Landman-Burghardt	\N	\N
nm1892960	Cengiz Bozkurt	1965	\N
nm0001136	Bruce Dern	1936	\N
nm7679840	Joe Lembo	\N	\N
nm0000616	Eric Roberts	1956	\N
nm0000164	Anthony Hopkins	1937	\N
nm0784262	Frank Senger	1954	2016
nm0000925	Steven Berkoff	1937	\N
nm0719678	Callum Keith Rennie	1960	\N
nm0005246	Esai Morales	1962	\N
nm0568180	Neal McDonough	1966	\N
nm0477127	Ryan Kwanten	1976	\N
nm0582257	Johnny Messner	1970	\N
nm0355097	Jackie Earle Haley	1961	\N
nm0532685	Stephen Macht	1942	\N
nm0004834	Stephen Collins	1947	\N
nm0789976	Stan Shaw	1952	\N
nm0000101	Dan Aykroyd	1952	\N
nm0698764	Robert Prosky	1930	2008
nm0575849	Alec Medlock	1990	\N
nm0943927	George Wyner	1945	\N
nm1965417	Braeden Lemasters	1996	\N
nm0228912	MacIntyre Dixon	1931	\N
nm0857475	Brother Theodore	1906	2001
nm0794687	William Shockley	1963	\N
nm0027735	Kris Andersson	1969	\N
nm0272473	Jay Michael Ferguson	\N	\N
nm0713277	Guy Raymond	1911	1997
nm0469809	Robert Krantz	\N	\N
nm0388155	Eddie Hodges	1947	\N
nm0887887	Luis Van Rooten	1906	1973
nm0715628	Paul Reed	1909	2007
nm0184392	Martin Kove	1946	\N
nm0282116	Steve Fletcher	1949	\N
nm1169531	Derek Waters	1979	\N
nm0622544	David Naughton	1951	\N
nm0750596	Al Ruscio	1924	2013
nm0338783	James Greene	1926	\N
nm0000977	Beau Bridges	1941	\N
nm0182456	Robert Costanzo	1942	\N
nm0877270	Glynn Turman	1947	\N
nm0001520	Christopher McDonald	1955	\N
nm0009716	Kirk Acevedo	1971	\N
nm0162361	Leonardo Cimino	1917	2012
nm0281909	Glenn Fleshler	\N	\N
nm0701561	John Pyper-Ferguson	1964	\N
nm0002332	Stephen Lang	1952	\N
nm4154798	Brenton Thwaites	1989	\N
nm0001579	Edward James Olmos	1947	\N
nm0000245	Robin Williams	1951	2014
nm0614526	Michael Murphy	1938	\N
nm0000469	James Earl Jones	1931	\N
nm0000754	Kevin Anderson	1960	\N
nm0001251	Peter Gallagher	1955	\N
nm0354261	Larry Haines	1918	2008
nm0464940	Kim Kondrashoff	\N	\N
nm2253071	Charlie Tahan	1998	\N
nm0000242	Mark Wahlberg	1971	\N
nm0001185	Hector Elizondo	1936	\N
nm0634694	Frank Noon	\N	\N
nm0000296	Robert Beltran	1953	\N
nm0001868	Michael York	1942	\N
nm1519146	Jed Becker	\N	\N
nm1087202	Ronn Lucas	\N	\N
nm1370225	Tomas Boykin	\N	\N
nm0098733	Joseph Bottoms	1954	\N
nm1058940	Scoot McNairy	1977	\N
nm2471753	Dick Bellerue	\N	\N
nm0000120	Jim Carrey	1962	\N
nm0109956	Patrick Bristow	1962	\N
nm0000228	Kevin Spacey	1959	\N
nm0134072	Bobby Cannavale	1970	\N
nm1171145	Patrick Kennedy	1977	\N
nm0001394	Derek Jacobi	1938	\N
nm1740306	Steve Belford	1980	\N
nm0001113	Brad Davis	1949	1991
nm0001025	Seymour Cassel	1935	\N
nm0001096	Timothy Dalton	1946	\N
nm0962260	Brett Kelly	1993	\N
nm0537103	Michael C. Mahon	1959	\N
nm0675949	Robert Pescovitz	\N	\N
nm0004890	Fred Durst	1970	\N
nm0001263	Jason Gedrick	1965	\N
nm3449343	Max Schneider	\N	\N
nm0307710	Guy Garner	\N	\N
nm4838136	Peter Bawiec	\N	\N
nm0116465	Dylan Bruno	1972	\N
nm0179743	Nick Corello	\N	\N
nm0515128	Jason Lively	1968	\N
nm0700856	James Purefoy	1964	\N
nm0924154	Shea Whigham	1969	\N
nm4605848	David Cedrone	\N	\N
nm0749476	Charles Ruggles	1886	1970
nm0534317	George Macready	1899	1973
nm0322299	James Gleason	1882	1959
nm0642180	Henry O'Neill	1891	1961
nm0010240	Rodolfo Acosta	1920	1974
nm0445523	Cecil Kellaway	1893	1973
nm0001336	Van Heflin	1908	1971
nm0640023	Arthur O'Connell	1908	1981
nm0026295	Michael Anderson Jr.	1943	\N
nm0415591	Dean Jagger	1903	1991
nm0122798	Michael Burns	1947	\N
nm0016365	Josh Albee	1959	\N
nm0818578	David Spielberg	1939	2016
nm0652346	Jeff Osterhage	1953	\N
nm0002012	Randall 'Tex' Cobb	1950	\N
nm0002095	Will Geer	1902	1978
nm0915536	David Wayne	1914	1995
nm0000799	Edward Asner	1929	\N
nm0446438	Jack Kelly	1927	1992
nm8984875	Michael Conrad	\N	\N
nm0001500	Karl Malden	1912	2009
nm0191633	John Cullum	1930	\N
nm0671721	Austin Pendleton	1940	\N
nm0001098	Rodney Dangerfield	1921	2004
nm0001698	John Savage	1949	\N
nm0000284	Adam Baldwin	1962	\N
nm2656676	Frederick Castellano	\N	\N
nm0001166	James Duval	1972	\N
nm2253666	Josh Folan	1981	\N
nm0719606	Patrick Renna	1979	\N
nm5604130	Sean Kleier	\N	\N
nm0518821	John Lone	1952	\N
nm0000467	Don Johnson	1949	\N
nm0004778	Adrien Brody	1973	\N
nm0078517	Gene Bervoets	1956	\N
nm0654110	Clive Owen	1964	\N
nm0000671	Billy Bob Thornton	1955	\N
nm0990122	Will Bowden	1971	\N
nm0421114	Bob Jennings	\N	\N
nm1192029	Nathan Reid	\N	\N
nm0001702	Roy Scheider	1932	2008
nm0899687	Mikey Viso	\N	\N
nm0592030	Evan Mirand	\N	\N
nm0000346	Macaulay Culkin	1980	\N
nm0444786	Tom Kenny	1962	\N
nm0122916	Vincent J. Burns	\N	\N
nm0808584	James Aaron Smith	\N	\N
nm0848716	Tom Tammi	1945	\N
nm3462855	Valin Shinyei	\N	\N
nm0230544	Chet Doherty	\N	\N
nm0728509	Cyril Ritchard	1897	1977
nm0172806	Frank Collison	1950	\N
nm0075720	Al Berman	\N	\N
nm0000867	Jason Bateman	1969	\N
nm0001380	Jim Hutton	1934	1979
nm0488262	Bob Larkin	1929	\N
nm0000527	Walter Matthau	1920	2000
nm0500353	Jan Leighton	1921	2009
nm0217562	Kenny Delmar	1910	1984
nm0598757	Bruce Montague	1939	\N
nm0293272	Al Freeman Jr.	1931	2012
nm0742146	Michael Rosenbaum	1972	\N
nm0500038	Ron Leibman	1937	\N
nm0000530	Andrew McCarthy	1962	\N
nm0176599	William Converse-Roberts	\N	\N
nm0093546	Bryan Clark	1929	\N
nm0035060	Adam Arkin	1956	\N
nm0920038	Titus Welliver	1961	\N
nm0000458	William Hurt	1950	\N
nm0000358	Daniel Day-Lewis	1957	\N
nm0301305	Boyd Gaines	1953	\N
nm0236187	Jason Downs	1973	\N
nm0142206	Ryan Cartwright	1981	\N
nm0740264	Michael Rooker	1955	\N
nm0004991	Hill Harper	1966	\N
nm0000547	Alfred Molina	1953	\N
nm0000156	Jeff Goldblum	1952	\N
nm0794890	Dan Shor	1956	\N
nm0865302	Tony Todd	1954	\N
nm0148940	Jorge Cervera Jr.	1943	\N
nm0438127	John Kapelos	1956	\N
nm0613997	Christopher Murney	1943	\N
nm0328828	Matthew Goode	1978	\N
nm2523072	Michael Socha	1987	\N
nm0000154	Mel Gibson	1956	\N
nm0764134	Joe Santos	1931	2016
nm0773884	John Schneider	1960	\N
nm0686470	Tony Plana	1952	\N
nm0065183	John Beck	1943	\N
nm2833606	Joe Casino	1943	\N
nm0347039	Robert Guillaume	1927	2017
nm0869827	Luis Felipe Tovar	1961	\N
nm0001194	Jeff Fahey	1952	\N
nm0032371	Paul Appleby	\N	\N
nm0746503	Douglas Rowe	\N	\N
nm0001445	Martin Landau	1928	2017
nm0440860	Mark Kassen	1971	\N
nm0001459	Denis Leary	1957	\N
nm4182078	Luca Ariel Constanzo	\N	\N
nm4525818	Shek Baker	\N	\N
nm0000321	Gabriel Byrne	1950	\N
nm2539870	Julian Black Antelope	\N	\N
nm0000374	Brad Dourif	1950	\N
nm0220867	Anthony DeSando	1965	\N
nm0706883	Steve Railsback	1945	\N
nm0000836	Scott Bakula	1954	\N
nm0435917	Simos Kalivas	1969	\N
nm0085971	David Blackwood	\N	\N
nm0000998	Jake Busey	1971	\N
nm0314524	Greg Germann	1958	\N
nm2342614	Lance Gross	1981	\N
nm1404249	Gary Poux	1976	\N
nm0001002	Dean Cain	1966	\N
nm0032592	Aesop Aquarian	\N	\N
nm0600466	David Moody	\N	\N
nm0551185	Steve Marshall	1968	\N
nm0750826	Joseph Ruskin	1924	2013
nm0039162	Shawn Ashmore	1979	\N
nm6902614	Bruce Yang	\N	\N
nm0152430	Kevin Chapman	\N	\N
nm0545298	Fredric March	1897	1975
nm0130407	Joseph Calleia	1897	1975
nm0002013	Charles Coburn	1877	1961
nm0717203	Carl Benton Reid	1893	1973
nm0932629	Chill Wills	1902	1978
nm0000308	Ernest Borgnine	1917	2012
nm0391096	Earl Holliman	1928	\N
nm0640307	Donald O'Connor	1925	2003
nm0001792	Rod Taylor	1930	2015
nm0026930	John Anderson	1922	1992
nm0798855	Jay Silverheels	1912	1980
nm0001016	David Carradine	1936	2009
nm0250436	Vince Edwards	1928	1996
nm0424565	Ben Johnson	1918	1996
nm0697961	Ted Prior	1959	\N
nm0339834	James Gregory	1911	2002
nm0810461	William Smithers	1927	\N
nm0536781	George Maharis	1928	\N
nm0057983	Don 'Red' Barry	1912	1980
nm0309702	Jerry Gatlin	1933	\N
nm0002989	Andrew Stevens	1955	\N
nm0001787	Jeffrey Tambor	1944	\N
nm0791502	Paul Shenar	1936	1989
nm0571106	Michael McKean	1947	\N
nm0805429	Ryan Slater	1983	\N
nm0000442	Rutger Hauer	1944	\N
nm0167139	Robert Clotworthy	1955	\N
nm1060579	Peter Story	\N	\N
nm0234791	Doug E. Doug	1970	\N
nm0076167	Carlos Bernard	1962	\N
nm1344946	Ben Bailey	1970	\N
nm0855657	Leonard Termo	1935	2012
nm0000838	Daniel Baldwin	1960	\N
nm0004897	John Enos III	1962	\N
nm0397110	Andrew Howard	\N	\N
nm0001845	Forest Whitaker	1961	\N
nm0287898	Jon Foster	1984	\N
nm0224929	Dimitri Diatchenko	1968	\N
nm0541509	Ray 'Boom Boom' Mancini	1961	\N
nm0000328	Richard Chamberlain	1934	\N
nm0643105	Warren Oates	1928	1982
nm0527744	Franc Luz	1950	\N
nm0000480	Elias Koteas	1961	\N
nm0000582	Joe Pesci	1943	\N
nm0588777	Larry Miller	1953	\N
nm0295115	Will Friedle	1976	\N
nm0298351	Stephon Fuller	1965	\N
nm0398303	Richmond Hoxie	1946	\N
nm2209821	Danny Pudi	1979	\N
nm0000314	Charles Bronson	1921	2003
nm0000942	Theodore Bikel	1924	2015
nm0079439	Jack Betts	1929	\N
nm0943956	Ed Wynn	1886	1966
nm0874139	Ernest Truex	1889	1973
nm0160615	Robert Christopher	1922	2015
nm0017491	Norman Alden	1924	2012
nm0566584	Myron McCormick	1908	1962
nm0593775	Thomas Mitchell	1892	1962
nm0001430	Jack Klugman	1922	2012
nm0352758	Ron Haddrick	1929	\N
nm0313340	Anthony George	1921	2005
nm0192889	Tony Curran	1969	\N
nm0114894	Wendell Brown	\N	\N
nm0015952	Jeff Alan-Lee	\N	\N
nm0493311	Richard Lawson	1947	\N
nm0224703	Reed Diamond	1967	\N
nm0564921	Sean McCann	1935	\N
nm0005531	Donnie Wahlberg	1969	\N
nm0798779	Ron Silver	1946	2009
nm2172081	Nick Heyman	1984	\N
nm0661950	Steve Park	\N	\N
nm2625810	Matthew Brenckle	\N	\N
nm1406239	Warren Christie	1975	\N
nm0290556	James Franco	1978	\N
nm3584268	James Norton	1985	\N
nm0306950	Howard Gardner	\N	\N
nm0001258	James Garner	1928	2014
nm0103071	Richard Bradford	1934	2016
nm0000297	Tom Berenger	1949	\N
nm0295506	Colin Friels	1952	\N
nm0000196	Mike Myers	1963	\N
nm0001691	Geoffrey Rush	1951	\N
nm0004395	Adam Scott	1973	\N
nm3461801	Peter Gadiot	1986	\N
nm0243231	Jay Duplass	1973	\N
nm0763274	Arnaldo Santana	\N	\N
nm0290496	Abel Franco	1922	2000
nm0209850	Kamar de los Reyes	1967	\N
nm0029342	Emy Aneke	\N	\N
nm0003800	Sean Michael Fish	1964	\N
nm0578788	Carlos Mencia	1967	\N
nm0026789	Harry Anderson	1952	\N
nm0444940	Jack Kehler	1946	\N
nm0354024	Charles Haid	1943	\N
nm0000090	Armin Mueller-Stahl	1930	\N
nm0218810	Jeffrey DeMunn	1947	\N
nm0198931	John McCook	1944	\N
nm0008787	Simon Abkarian	1962	\N
nm0552509	Jesse L. Martin	1969	\N
nm0058178	Todd Barry	1964	\N
nm6324751	Gary Richardson	\N	\N
nm3333805	Jim Santangeli	\N	\N
nm0000299	Michael Biehn	1956	\N
nm0666966	Richard Joseph Paul	1962	\N
nm1312185	Lloyd Roseman	\N	\N
nm0001777	Dean Stockwell	1936	\N
nm0151033	Michael Paul Chan	1950	\N
nm0108470	Shane Briant	1946	\N
nm0005113	Eriq La Salle	1962	\N
nm0087373	John Harrington Bland	1968	\N
nm0480798	James Lafferty	1985	\N
nm1543989	Aml Ameen	1985	\N
nm0780678	Nick Searcy	1959	\N
nm1284939	Ford Austin	1971	\N
nm0569350	Walter McGinn	1936	1977
nm0071345	Paul Benjamin	\N	\N
nm3862996	Sam Underwood	1987	\N
nm2991877	Max Chaiet	\N	\N
nm0906940	Raymond Walburn	1887	1969
nm0000034	William Holden	1918	1981
nm0163816	Dane Clark	1912	1998
nm0949574	Gig Young	1913	1978
nm0639529	Edmond O'Brien	1915	1985
nm0639385	Hugh O'Brian	1925	2016
nm0001768	Rod Steiger	1925	2002
nm0000493	Jack Lemmon	1925	2001
nm0793363	James Shigeta	1929	2014
nm0001072	Joseph Cotten	1905	1994
nm0943978	Keenan Wynn	1916	1986
nm0226947	Bradford Dillman	1930	2018
nm0342201	Gary Grimes	1955	\N
nm0001495	Patrick Macnee	1922	2015
nm0738042	Gilbert Roland	1905	1994
nm0414571	Parker Jacobs	1975	\N
nm0643000	Simon Oakland	1915	1983
nm0141659	Jack Carter	1922	2015
nm0313381	Chief Dan George	1899	1981
nm0232817	Robert Donner	1931	2006
nm0799014	Phil Silvers	1911	1985
nm0396749	Jerry Houser	1952	\N
nm0385543	Art Hindle	1948	\N
nm0000323	Michael Caine	1933	\N
nm0001822	Robert Wagner	1930	\N
nm0674837	Michel Perron	\N	\N
nm0000986	Bryan Brown	1947	\N
nm0002073	Lou Ferrigno	1951	\N
nm3442130	Daniel V. Klein	\N	\N
nm4677867	Sean Giambrone	\N	\N
nm2456242	Jimmy Bellinger	\N	\N
nm0289343	Robert Foxworth	1941	\N
nm0546868	David Margulies	1937	2016
nm0000353	Willem Dafoe	1955	\N
nm0001309	Anthony Michael Hall	1968	\N
nm0001246	Dan Futterman	1967	\N
nm1183149	Edgar Ramírez	1977	\N
nm0546797	Mark Margolis	1939	\N
nm1553725	Kellan Lutz	1985	\N
nm5670002	Leonardo Mancini	\N	\N
nm0324134	Adam Godley	1964	\N
nm0000532	Malcolm McDowell	1943	\N
nm0748004	Andrew Rubin	1946	2015
nm0282088	Page Fletcher	\N	\N
nm0000345	Billy Crystal	1948	\N
nm0402460	Gordon Hunt	1929	2016
nm0002139	Judd Hirsch	1935	\N
nm1148570	Finneus Egan	\N	\N
nm0758002	Kario Salem	1955	\N
nm1669772	Patrick Brammall	\N	\N
nm0185954	Michael Craig	1928	\N
nm0002016	William Conrad	1920	1994
nm0193551	Robert Curtis Brown	\N	\N
nm0371122	Peter Lind Hayes	1915	1998
nm0904531	Murvyn Vye	1913	1976
nm0028647	Edward Andrews	1914	1985
nm0175912	John Considine	1935	\N
nm0874502	Tom Tryon	1926	1991
nm0808473	Howard Smith	1893	1968
nm0820643	Howard St. John	1905	1974
nm0303981	Robin Gammell	1936	\N
nm0000516	Lee Majors	1939	\N
nm2373827	Rob Mayes	\N	\N
nm0001494	Ralph Macchio	1961	\N
nm0182661	Nicolas Coster	1933	\N
nm0310960	George Gaynes	1917	2016
nm0163429	Gordon Clapp	1948	\N
nm0927770	Chris Wiggins	1930	2017
nm0527945	Pasha D. Lychnikoff	1967	\N
nm0002138	Gregory Hines	1946	2003
nm0813812	Ian Somerhalder	1978	\N
nm0232194	Peter Donat	1928	\N
nm2631261	Charles Aldrich	\N	\N
nm0948272	Malik Yoba	1967	\N
nm0054214	Carlos Bardem	1963	\N
nm1025983	Oshri Cohen	1984	\N
nm0000377	Richard Dreyfuss	1947	\N
nm0549134	John Marley	1907	1984
nm0819525	G.D. Spradlin	1920	2011
nm0001644	Aidan Quinn	1959	\N
nm0000125	Sean Connery	1930	\N
nm0000552	Eddie Murphy	1961	\N
nm0428421	John Christopher Jones	\N	\N
nm0700664	Jorge Pupo	1960	\N
nm0004710	Naveen Andrews	1969	\N
nm0063218	Joe Bays	\N	\N
nm0002018	Tom Conti	1941	\N
nm0312475	Larry Gelman	1930	\N
nm0552474	Jared Martin	1941	2017
nm0931822	Todd Williams	\N	\N
nm1711461	Felipe Esparza	1976	\N
nm0001662	Judge Reinhold	1957	\N
nm0825731	David Steinberg	1942	\N
nm0398338	Bob Hoy	1927	2010
nm0000056	Paul Newman	1925	2008
nm0006737	Hark Bohm	1939	\N
nm0132257	Bruce Campbell	1958	\N
nm0321630	Dana Gladstone	1945	\N
nm1140666	Patrick J. Adams	1981	\N
nm0469823	Fran Kranz	1981	\N
nm1723773	Aaron Bleyaert	\N	\N
nm1994167	Jordan Carlos	\N	\N
nm0801051	Jimmi Simpson	1975	\N
nm0001199	Dennis Farina	1944	2013
nm0573134	Don McManus	1959	\N
nm0733054	Ron Robinson	\N	\N
nm0068117	Coby Bell	1975	\N
nm1842247	Joseph Limbaugh	\N	\N
nm0453304	Patrick Kilpatrick	1949	\N
nm0461945	Mpho Koaho	\N	\N
nm4252176	Parker Chapin	\N	\N
nm0242882	Max Martini	1969	\N
nm1554661	Ryan Gaul	\N	\N
nm0549815	Chris Marquette	1984	\N
nm4768458	Samuel Baca	\N	\N
nm0544382	Ralph Manza	1921	2000
nm0213210	Justin Deas	1948	\N
nm0086706	Robert Blake	1933	\N
nm0272479	Jesse Tyler Ferguson	1975	\N
nm0126260	P.J. Byrne	1974	\N
nm0127677	Bruce Cabot	1904	1972
nm0051628	George Bancroft	1882	1956
nm0000974	Walter Brennan	1894	1974
nm0697733	William Prince	1913	1996
nm0715284	Alan Reed	1907	1977
nm0838066	Francis L. Sullivan	1903	1956
nm0447913	Arthur Kennedy	1914	1990
nm0002046	Brian Donlevy	1901	1972
nm0000964	Charles Boyer	1899	1978
nm0000020	Henry Fonda	1905	1982
nm0680237	Barney Phillips	1913	1982
nm0815800	David Soul	1943	\N
nm0693420	Cliff Potts	1942	\N
nm0267232	James Farentino	1938	2012
nm0006893	John Vernon	1932	2005
nm0199585	Billy Daniel	1912	1962
nm0407307	Steve Ihnat	1934	1972
nm0668361	John Payne	1912	1989
nm0000967	Eric Braeden	1941	\N
nm0263575	Todd Everett	1944	\N
nm0491590	Ed Lauter	1938	2013
nm0472816	Jack Kruschen	1922	2002
nm0047265	G.W. Bailey	1944	\N
nm0001967	Peter Boyle	1935	2006
nm0575081	Stephen Meadows	1951	\N
nm0101603	Lombardo Boyar	1973	\N
nm1124453	Nick Garrison	\N	\N
nm0611898	Martin Mull	1943	\N
nm7698251	Christopher Cullen	\N	\N
nm0501399	Steve Lemme	1968	\N
nm0502015	Harry Lennix	1964	\N
nm0418148	David Janssen	1931	1980
nm0620756	Jack Nance	1943	1996
nm0000168	Samuel L. Jackson	1948	\N
nm0308056	Hank Garrett	1931	\N
nm0016243	Carlo Alban	1979	\N
nm0005148	Delroy Lindo	1952	\N
nm0000375	Robert Downey Jr.	1965	\N
nm2681362	Verdi Solaiman	\N	\N
nm1822659	Nat Wolff	1994	\N
nm4325061	Orson Chaplin	\N	\N
nm0307255	Allen Garfield	1939	\N
nm0066023	John Bedford Lloyd	1956	\N
nm0000693	Peter Weller	1947	\N
nm0001588	Jack Palance	1919	2006
nm0254402	Chris Elliott	1960	\N
nm0197855	John Francis Daley	1985	\N
nm0327020	Ian Gomez	1964	\N
nm0001242	Matt Frewer	1958	\N
nm1770256	Paul Rust	1981	\N
nm0296135	Lou Frizzell	1920	1979
nm0001729	Craig Sheffer	1960	\N
nm0782341	Jared Seide	\N	\N
nm0001902	Edward Albert	1951	2006
nm0873998	Michael Trucco	1970	\N
nm1952153	Maurice Burke	1902	\N
nm0121826	Paul Burke	1926	2009
nm0138770	Art Carney	1918	2003
nm0785245	Rod Serling	1924	1975
nm0867144	Franchot Tone	1905	1968
nm0573658	Brian McNamara	1960	\N
nm1649657	Dave Alspach	1940	\N
nm0266611	Mark Famiglietti	1979	\N
nm0760225	Will Sampson	1933	1987
nm0447230	Warren J. Kemmerling	1924	2005
nm0001133	Brian Dennehy	1938	\N
nm0675066	Felton Perry	1945	\N
nm0506374	Dani Levy	1957	\N
nm0006958	Jonathan Tucker	1982	\N
nm0908919	Eli Wallach	1915	2014
nm0319171	Daniel Gillies	1976	\N
nm0150976	Kim Chan	1917	2008
nm2625806	C.R. Anderson	\N	\N
nm0991810	Mahershala Ali	1974	\N
nm5052065	Ansel Elgort	1994	\N
nm0632457	Merab Ninidze	1965	\N
nm0506466	Jeremy Levy	1965	\N
nm0001545	Dudley Moore	1935	2002
nm0001074	Ronny Cox	1938	\N
nm0000249	James Woods	1947	\N
nm0001299	Thomas Ian Griffith	1962	\N
nm3735486	Floyd Wright	\N	\N
nm0248692	Steven Eckholdt	1961	\N
nm2029859	Jay Katsir	\N	\N
nm0355024	Tony Hale	1970	\N
nm0089781	Alan Blumenfeld	1952	\N
nm0000502	Christopher Lloyd	1938	\N
nm0145572	Jak Castro	1963	\N
nm0874067	John Trudell	1946	2015
nm0494892	Viv Leacock	1974	\N
nm1879893	Edwin San Juan	\N	\N
nm4069076	Emil-Bastien Bouffard	\N	\N
nm0006820	Aleks Paunovic	1969	\N
nm0002063	Leif Erickson	1911	1986
nm0001023	John Cassavetes	1929	1989
nm0383422	John Michael Higgins	1963	\N
nm0901926	Daniel von Bargen	1950	2015
nm0325199	Eric Ian Goldberg	1988	\N
nm1981893	Riz Ahmed	1982	\N
nm0728762	Jason Ritter	1980	\N
nm1812566	Joe DeRosa	\N	\N
nm2874216	Kelly Harper	\N	\N
nm0765597	Peter Sarsgaard	1971	\N
nm0001835	Carl Weathers	1948	\N
nm0000380	Robert Duvall	1931	\N
nm0930454	Dick Anthony Williams	1934	2012
nm0004827	Eddie Cibrian	1973	\N
nm0022885	Byron Altman	\N	\N
nm0464255	Allan Kolman	\N	\N
nm0071680	Clé Bennett	\N	\N
nm1914898	Hosea Chanchez	1981	\N
nm0341176	Eddie Griffin	1968	\N
nm0005265	Kevin Nealon	1953	\N
nm0444749	Brandon Keener	1974	\N
nm2378861	Darron Meyer	1977	\N
nm0153394	Anthony Charnota	1936	\N
nm0745780	Richard Roundtree	1942	\N
nm0048293	Brian Baker	1949	\N
nm0001556	David Morse	1953	\N
nm0291233	Mark Frankel	1962	1996
nm0000890	Noah Beery Jr.	1913	1994
nm0384509	Maurice Hill	1918	2007
nm0036663	Victor Arnold	1936	2012
nm0337992	Joey Green	\N	\N
nm0906627	Ralph Waite	1928	2014
nm5294025	Kristin Lyndal Garbarino	\N	\N
nm0000696	Wil Wheaton	1972	\N
nm0515296	Ron Livingston	1967	\N
nm0493171	Byron Lawson	1968	\N
nm0722636	John Rhys-Davies	1944	\N
nm0113353	Daryl Brown	\N	\N
nm0265067	Bill Fagerbakke	1957	\N
nm1276546	Frankie Ryan Manriquez	1994	\N
nm0642368	Terry O'Quinn	1952	\N
nm0597480	Dominic Monaghan	1976	\N
nm0930637	Gary Anthony Williams	1966	\N
nm0160637	Tyler Christopher	1972	\N
nm0141699	Jimmy Carter	1924	\N
nm1364903	Eric Artell	\N	\N
nm1229640	Hoon Lee	1973	\N
nm2343444	Brando Eaton	1986	\N
nm0005042	Jason Isaacs	1963	\N
nm0151419	Kyle Chandler	1965	\N
nm0064769	Jim Beaver	1950	\N
nm0001367	C. Thomas Howell	1966	\N
nm0517721	Kenny Loggins	1948	\N
nm0454020	Brian Kimmet	1976	\N
nm0669681	Josh Peck	1986	\N
nm0148418	Michael Cera	1988	\N
nm0292355	Stuart Fratkin	1963	\N
nm1563915	Pat Van Dyer	\N	\N
nm0204493	Don S. Davis	1942	2008
nm0235596	Bill Dow	\N	\N
nm0669446	Kelly Pease	\N	\N
nm0548395	Andrew Markey	\N	\N
nm0838217	Liam Sullivan	1923	1998
nm0516759	Jon Locke	1927	2013
nm0001358	Hal Holbrook	1925	\N
nm0543759	Bruno Manser	1954	2005
nm0094231	Tommy Bone	\N	\N
nm0460578	Herbert Knaup	1956	\N
nm0003620	Kevin Smith	1970	\N
nm0191412	Rory Culkin	1989	\N
nm0605079	Tracy Morgan	1968	\N
nm0001137	William Devane	1939	\N
nm0104787	Michael Brandon	1945	\N
nm0901679	Ilia Volok	1965	\N
nm1694256	Julián López	1978	\N
nm0300712	Jim Gaffigan	1966	\N
nm0391063	Kene Holiday	1949	\N
nm0245945	Peter Dyneley	1921	1977
nm0150476	Woody Chambliss	1914	1981
nm0001731	Sam Shepard	1943	2017
nm0563070	Jefferson Mays	1965	\N
nm0445551	Tim Kelleher	\N	\N
